Chain position	Dispensing frequency / Hz	Time since dispensed / s	Droplet position / mm	Aerodynamic diameter / um	Image diameter / um	PF diameter / um	Raman diameter / um	Delay / s	Pulse amplitude / V	Pulse width / us	Droplet velocity / m/s	Temp 1 / C	Temp 2 / C	Area / pixels	Aspect Ratio	Volume / um^3	x Coordinate Centre of Mass Postion / mm	Step distance / mm	Relative Humidity / %
0.013	20	0.013	0.847	29.1	38.96	0	0	0.013	3.2	17	0.046325	24.169975	23.769063	16512	1.007812	29341.684535	0.200075	6.546583	40.570181
0.013	20	0.013	0.851	30.22	38.66	0	0	0.013	3.2	17	0.048325	24.169975	23.769063	16384	1	28827.475277	0.20687	6.546583	40.94858
0.013	20	0.013	0.847	28.52	38.66	0	0	0.013	3.2	17	0.045325	24.169975	23.769063	16640	0.984615	29755.345008	0.195998	6.546583	40.94858
0.013	20	0.013	0.847	29.1	38.66	0	0	0.013	3.2	17	0.046325	24.169975	23.769063	16640	0.984615	29755.345008	0.195998	6.546583	40.94858
0.013	20	0.013	0.854	31.03	38.66	0	0	0.013	3.2	17	0.049825	24.169975	23.769063	16512	0.992248	29413.764689	0.188448	6.546583	40.94858
0.013	20	0.013	0.846	28.81	38.35	0	0	0.013	3.2	17	0.045825	24.169975	23.769063	16383	0.984496	28737.699576	0.203397	6.546583	40.94858
0.013	20	0.013	0.837	26.09	38.35	0	0	0.013	3.2	17	0.041325	24.169975	23.769063	16383	0.984496	29020.265892	0.208229	6.546583	40.94858
0.013	20	0.013	0.848	29.38	38.05	0	0	0.013	3.2	17	0.046825	24.169975	23.774459	16254	0.976744	28347.250989	0.219856	6.546583	40.94858
0.013	20	0.013	0.859	32.34	38.05	0	0	0.013	3.2	17	0.052325	24.169975	23.774459	16254	0.976744	28414.636847	0.214722	6.546583	40.466982
0.013	20	0.013	0.847	29.1	38.35	0	0	0.013	3.2	17	0.046325	24.169975	23.774459	16256	0.992187	28831.693653	0.205813	6.546583	40.466982
0.013	20	0.013	0.845	28.52	38.66	0	0	0.013	3.2	17	0.045325	24.169975	23.774459	16512	0.992248	29274.255412	0.198112	6.546583	40.466982
0.015	20	0.015	0.94	NaN	38.35	0	0	0.015	3.2	17	0.01865	24.169975	23.771761	16764	0.962121	28928.283655	0.283125	6.546583	40.570181
0.015	20	0.015	0.939	NaN	38.96	0	0	0.015	3.2	17	0.01845	24.169975	23.771761	17286	0.962687	30033.952541	0.284937	6.546583	40.570181
0.015	20	0.015	0.936	NaN	38.66	0	0	0.015	3.2	17	0.01785	24.169975	23.771761	17280	0.948148	30340.898909	0.29143	6.546583	40.570181
0.015	20	0.015	0.949	NaN	38.66	0	0	0.015	3.2	17	0.02045	24.169975	23.771761	17280	0.948148	29830.150882	0.2718	6.546583	40.570181
0.015	20	0.015	0.944	NaN	38.05	0	0	0.015	3.2	17	0.01945	24.169975	23.766365	16380	0.969231	29069.480282	0.277236	6.546583	40.570181
0.015	20	0.015	0.931	NaN	38.35	0	0	0.015	3.2	17	0.01685	24.169975	23.766365	17145	0.940741	30077.455898	0.288259	6.546583	40.398182
0.015	20	0.015	0.937	NaN	38.35	0	0	0.015	3.2	17	0.01805	24.169975	23.766365	17018	0.947761	29283.730534	0.269837	6.546583	40.398182
0.015	20	0.015	0.943	NaN	38.66	0	0	0.015	3.2	17	0.01925	24.169975	23.766365	17408	0.941176	29911.013911	0.275726	6.546583	40.398182
0.015	20	0.015	0.935	NaN	38.35	0	0	0.015	3.2	17	0.01765	24.169975	23.766365	17018	0.947761	29806.376546	0.287655	6.546583	40.398182
0.015	20	0.015	0.929	NaN	38.66	0	0	0.015	3.2	17	0.01645	24.169975	23.766365	17280	0.948148	29848.776636	0.287806	6.546583	40.398182
0.015	20	0.015	0.935	NaN	38.96	0	0	0.015	3.2	17	0.01765	24.169975	23.766365	17157	0.969925	29929.682931	0.281615	6.546583	40.398182
0.015	20	0.015	0.932	NaN	38.35	0	0	0.015	3.2	17	0.01705	24.164582	23.771761	16764	0.962121	29096.867279	0.281011	6.546583	40.398182
0.015	20	0.015	0.925	NaN	38.05	0	0	0.015	3.2	17	0.01565	24.164582	23.771761	16506	0.961832	29283.752167	0.275726	6.546583	40.329382
0.015	20	0.015	0.931	NaN	38.35	0	0	0.015	3.2	17	0.01685	24.164582	23.771761	16891	0.954887	29755.496437	0.287353	6.546583	40.329382
0.015	20	0.015	0.943	NaN	38.35	0	0	0.015	3.2	17	0.01925	24.164582	23.771761	16891	0.954887	29564.84746	0.283729	6.546583	40.329382
0.015	20	0.015	0.928	NaN	38.35	0	0	0.015	3.2	17	0.01625	24.164582	23.771761	16764	0.962121	29470.312565	0.274065	6.546583	40.329382
0.015	20	0.015	0.945	NaN	38.35	0	0	0.015	3.2	17	0.01965	24.164582	23.771761	16637	0.969466	29631.346377	0.274065	6.546583	40.329382
0.015	20	0.015	0.95	NaN	38.35	0	0	0.015	3.2	17	0.02065	24.164582	23.771761	16637	0.969466	29276.332151	0.258059	6.546583	40.329382
0.015	20	0.015	0.939	NaN	38.66	0	0	0.015	3.2	17	0.01845	24.167279	23.771761	17024	0.962406	29933.44702	0.284786	6.546583	40.329382
0.015	20	0.015	0.951	0.74	38.35	0	0	0.015	3.2	17	0.02085	24.167279	23.771761	16637	0.969466	29857.905635	0.283427	6.546583	40.466982
0.02	20	0.02	1.159	8.87	38.96	0	0	0.02	3.2	17	0.0232	24.145704	23.769063	16641	1	29328.402058	0.278595	6.647649	40.466982
0.02	20	0.02	1.156	6.74	38.35	0	0	0.02	3.2	17	0.0222	24.145704	23.769063	16383	0.984496	28981.759687	0.262891	6.647649	40.466982
0.02	20	0.02	1.156	5.95	38.35	0	0	0.02	3.2	17	0.0219	24.145704	23.769063	16383	0.984496	28981.759687	0.262891	6.647649	40.466982
0.02	20	0.02	1.172	9.41	38.66	0	0	0.02	3.2	17	0.0235	24.145704	23.769063	16640	0.984615	29885.552224	0.260022	6.647649	40.260582
0.02	20	0.02	1.181	10.88	38.66	0	0	0.02	3.2	17	0.0244	24.145704	23.769063	16640	0.984615	29253.250061	0.275424	6.647649	40.260582
0.02	20	0.02	1.173	9.59	39.26	0	0	0.02	3.2	17	0.0236	24.145704	23.769063	16900	1	29968.405462	0.26425	6.647649	40.260582
0.02	20	0.02	1.175	10.26	38.96	0	0	0.02	3.2	17	0.024	24.145704	23.769063	16770	0.992308	29919.515562	0.251717	6.647649	40.260582
0.02	20	0.02	1.175	9.93	38.96	0	0	0.02	3.2	17	0.0238	24.145704	23.769063	16770	0.992308	29919.515562	0.251717	6.647649	40.260582
0.02	20	0.02	1.154	5.36	38.66	0	0	0.02	3.2	17	0.0217	24.145704	23.769063	16640	0.984615	29786.712422	0.259116	6.647649	40.260582
0.02	20	0.02	1.164	7.87	38.96	0	0	0.02	3.2	17	0.0227	24.148401	23.766365	16770	0.992308	29979.503037	0.264099	6.647649	40.260582
0.02	20	0.02	1.179	10.57	38.96	0	0	0.02	3.2	17	0.0242	24.148401	23.766365	17028	0.977273	30296.703304	0.257455	6.647649	40.294982
0.02	20	0.02	1.184	11.33	38.96	0	0	0.02	3.2	17	0.0247	24.148401	23.766365	16770	0.992308	30112.673933	0.258361	6.647649	40.294982
0.02	20	0.02	1.186	11.62	38.66	0	0	0.02	3.2	17	0.0249	24.148401	23.766365	16768	0.977099	29906.860433	0.26576	6.647649	40.294982
0.02	20	0.02	1.174	9.76	38.66	0	0	0.02	3.2	17	0.0237	24.148401	23.766365	16768	0.977099	29942.749081	0.270894	6.647649	40.294982
0.02	20	0.02	1.148	2.98	38.96	0	0	0.02	3.2	17	0.0211	24.148401	23.766365	17028	0.977273	30347.605045	0.257153	6.647649	40.294982
0.02	20	0.02	1.15	3.94	38.96	0	0	0.02	3.2	17	0.0213	24.148401	23.766365	16899	0.984733	29887.585698	0.266515	6.647649	40.294982
0.02	20	0.02	1.172	9.41	38.96	0	0	0.02	3.2	17	0.0235	24.145704	23.766365	17028	0.977273	30392.990448	0.256851	6.647649	40.294982
0.02	20	0.02	1.171	9.23	38.96	0	0	0.02	3.2	17	0.0234	24.145704	23.766365	16770	0.992308	29898.077557	0.262287	6.647649	40.638981
0.02	20	0.02	1.186	11.62	38.96	0	0	0.02	3.2	17	0.0249	24.145704	23.766365	16899	0.984733	30070.836293	0.252321	6.647649	40.638981
0.02	20	0.02	1.175	9.93	38.96	0	0	0.02	3.2	17	0.0238	24.145704	23.766365	17028	0.977273	30613.232958	0.259267	6.647649	40.638981
0.03	20	0.03	1.607	27.55	37.75	0	0	0.03	3.2	17	0.04368	24.121433	23.769063	16875	0.925926	29186.275225	0.287655	6.647649	40.604581
0.03	20	0.03	1.646	29.8	38.66	0	0	0.03	3.2	17	0.04758	24.121433	23.769063	17152	0.955224	29524.069822	0.275726	6.647649	40.604581
0.03	20	0.03	1.604	27.36	38.35	0	0	0.03	3.2	17	0.04338	24.121433	23.769063	17018	0.947761	29847.154183	0.281313	6.647649	40.604581
0.03	20	0.03	1.616	28.08	38.35	0	0	0.03	3.2	17	0.04458	24.121433	23.769063	17018	0.947761	29557.492342	0.283125	6.647649	40.604581
0.03	20	0.03	1.621	28.38	38.05	0	0	0.03	3.2	17	0.04508	24.121433	23.769063	17262	0.919708	29394.468321	0.290826	6.647649	40.604581
0.03	20	0.03	1.634	29.13	38.05	0	0	0.03	3.2	17	0.04638	24.121433	23.769063	17010	0.933333	29512.171837	0.271498	6.647649	40.604581
0.03	20	0.03	1.624	28.55	38.66	0	0	0.03	3.2	17	0.04538	24.12413	23.766365	17024	0.962406	29200.011989	0.263042	6.647649	40.604581
0.03	20	0.03	1.619	28.26	38.35	0	0	0.03	3.2	17	0.04488	24.12413	23.766365	17272	0.933824	29225.278981	0.277085	6.647649	40.707781
0.03	20	0.03	1.625	28.61	38.66	0	0	0.03	3.2	17	0.04548	24.12413	23.766365	17408	0.941176	30130.975196	0.291732	6.647649	40.707781
0.03	20	0.03	1.597	26.94	38.35	0	0	0.03	3.2	17	0.04268	24.12413	23.766365	17272	0.933824	30264.189357	0.301547	6.647649	40.707781
0.03	20	0.03	1.647	29.86	38.66	0	0	0.03	3.2	17	0.04768	24.12413	23.766365	17152	0.955224	29635.348426	0.28086	6.647649	40.707781
0.03	20	0.03	1.634	29.13	38.05	0	0	0.03	3.2	17	0.04638	24.12413	23.766365	16632	0.954545	29253.747613	0.276632	6.647649	40.707781
0.03	20	0.03	1.633	29.07	38.05	0	0	0.03	3.2	17	0.04628	24.12413	23.766365	16758	0.947368	29006.637291	0.267874	6.647649	40.707781
0.03	20	0.03	1.642	29.58	38.05	0	0	0.03	3.2	17	0.04718	24.12413	23.771761	17010	0.933333	29692.977937	0.282672	6.647649	40.707781
0.03	20	0.03	1.637	29.3	38.35	0	0	0.03	3.2	17	0.04668	24.12413	23.771761	16891	0.954887	29295.909744	0.272253	6.647649	40.535781
0.03	20	0.03	1.646	29.8	38.05	0	0	0.03	3.2	17	0.04758	24.12413	23.771761	16758	0.947368	28805.582985	0.263646	6.647649	40.535781
0.03	20	0.03	1.606	27.49	38.05	0	0	0.03	3.2	17	0.04358	24.12413	23.771761	17262	0.919708	29450.518645	0.276934	6.647649	40.535781
0.03	20	0.03	1.627	28.73	38.35	0	0	0.03	3.2	17	0.04568	24.12413	23.771761	17272	0.933824	29770.552796	0.279199	6.647649	40.535781
0.03	20	0.03	1.624	28.55	38.66	0	0	0.03	3.2	17	0.04538	24.12413	23.771761	17280	0.948148	30102.809422	0.287202	6.647649	40.535781
0.03	20	0.03	1.602	27.24	38.05	0	0	0.03	3.2	17	0.04318	24.12413	23.771761	17262	0.919708	29789.97896	0.28086	6.647649	40.535781
0.04	20	0.04	1.62	NaN	38.05	0	0	0.04	3.2	17	-0.00052	24.118736	23.76097	16884	0.940298	29236.722679	0.277538	6.647649	40.432582
0.04	20	0.04	1.62	NaN	38.05	0	0	0.04	3.2	17	-0.00052	24.118736	23.76097	16884	0.940298	29236.722679	0.277538	6.647649	40.432582
0.04	20	0.04	2.074	28.26	38.35	0	0	0.04	3.2	17	0.04488	24.118736	23.76097	17018	0.947761	29278.343992	0.271649	6.647649	40.432582
0.04	20	0.04	2.091	29.24	37.75	0	0	0.04	3.2	17	0.04658	24.118736	23.76097	16500	0.94697	28586.746601	0.260777	6.647649	40.432582
0.04	20	0.04	2.081	28.67	37.75	0	0	0.04	3.2	17	0.04558	24.118736	23.76097	16375	0.954198	28848.41573	0.270441	6.647649	40.432582
0.04	20	0.04	2.074	28.26	38.35	0	0	0.04	3.2	17	0.04488	24.121433	23.763667	16891	0.954887	29309.992631	0.269233	6.647649	40.570181
0.04	20	0.04	2.082	28.73	38.05	0	0	0.04	3.2	17	0.04568	24.121433	23.763667	16758	0.947368	29111.837107	0.27331	6.647649	40.570181
0.04	20	0.04	2.096	28.67	38.35	0	0	0.04	3.2	17	0.04558	24.121433	23.763667	17018	0.947761	28744.319181	0.265911	6.647649	40.570181
0.04	20	0.04	2.096	29.52	38.05	0	0	0.04	3.2	17	0.04708	24.121433	23.763667	16632	0.954545	28906.304833	0.263344	6.647649	40.570181
0.04	20	0.04	2.096	29.52	38.05	0	0	0.04	3.2	17	0.04708	24.121433	23.763667	16632	0.954545	28906.304833	0.263344	6.647649	40.570181
0.04	20	0.04	2.107	30.14	38.05	0	0	0.04	3.2	17	0.04818	24.118736	23.766365	16506	0.961832	28435.123013	0.270592	6.647649	40.570181
0.04	20	0.04	2.076	28.38	38.05	0	0	0.04	3.2	17	0.04508	24.118736	23.766365	16632	0.954545	28572.144529	0.266062	6.647649	40.570181
0.04	20	0.04	2.079	28.55	38.05	0	0	0.04	3.2	17	0.04538	24.118736	23.766365	16884	0.940298	29459.301521	0.285692	6.647649	40.570181
0.04	20	0.04	2.085	28.9	37.75	0	0	0.04	3.2	17	0.04598	24.118736	23.766365	16625	0.93985	28668.518204	0.277689	6.647649	40.570181
0.04	20	0.04	2.077	28.44	38.05	0	0	0.04	3.2	17	0.04518	24.118736	23.766365	16884	0.940298	28954.545752	0.269384	6.647649	40.570181
0.04	20	0.04	2.097	29.58	38.05	0	0	0.04	3.2	17	0.04718	24.110645	23.76097	16380	0.969231	28506.640716	0.272404	6.647649	40.570181
0.04	20	0.04	2.107	28.38	38.05	0	0	0.04	3.2	17	0.04508	24.110645	23.76097	16632	0.954545	28610.54257	0.265156	6.647649	40.535781
0.04	20	0.04	2.088	30.14	38.05	0	0	0.04	3.2	17	0.04818	24.110645	23.76097	16758	0.947368	28890.275003	0.266968	6.647649	40.535781
0.04	20	0.04	2.088	29.07	38.05	0	0	0.04	3.2	17	0.04628	24.110645	23.76097	16758	0.947368	28890.275003	0.266968	6.647649	40.535781
0.04	20	0.04	2.073	28.2	38.66	0	0	0.04	3.2	17	0.04478	24.110645	23.76097	17408	0.941176	29574.192786	0.278444	6.647649	40.535781
1	20	0.05	2.545	NaN	38.05	0	0	0	3.2	17	0.009662	24.107948	23.76097	16506	0.961832	28743.735099	0.264552	6.647649	40.466982
1	20	0.05	2.549	NaN	37.75	0	0	0	3.2	17	0.009742	24.107948	23.76097	16250	0.961538	27876.1557	0.246281	6.647649	40.466982
1	20	0.05	2.55	NaN	37.75	0	0	0	3.2	17	0.009762	24.107948	23.76097	16250	0.961538	28011.511498	0.258361	6.647649	40.466982
1	20	0.05	2.518	NaN	38.05	0	0	0	3.2	17	0.009542	24.107948	23.76097	16884	0.940298	29104.114234	0.278746	6.647649	40.466982
1	20	0.05	2.518	NaN	38.05	0	0	0	3.2	17	0.009122	24.107948	23.76097	16884	0.940298	29104.114234	0.278746	6.647649	40.466982
1	20	0.05	2.541	NaN	38.05	0	0	0	3.2	17	0.009582	24.107948	23.76097	16884	0.940298	28914.049339	0.272706	6.647649	40.466982
1	20	0.05	2.538	NaN	37.75	0	0	0	3.2	17	0.009522	24.102554	23.76097	16750	0.932836	28779.667012	0.272857	6.647649	40.466982
1	20	0.05	2.535	NaN	37.75	0	0	0	3.2	17	0.009462	24.102554	23.76097	16500	0.94697	28218.428265	0.267421	6.647649	40.466982
1	20	0.05	2.543	NaN	37.75	0	0	0	3.2	17	0.009622	24.102554	23.76097	16625	0.93985	28782.976815	0.265911	6.647649	40.466982
1	20	0.05	2.548	NaN	38.05	0	0	0	3.2	17	0.009722	24.102554	23.76097	16884	0.940298	28725.066079	0.250962	6.647649	40.466982
1	20	0.05	2.555	NaN	37.75	0	0	0	3.2	17	0.009862	24.102554	23.76097	16375	0.954198	27905.511272	0.235409	6.647649	40.466982
1	20	0.05	2.518	NaN	38.05	0	0	0	3.2	17	0.009122	24.102554	23.76097	17010	0.933333	29636.841082	0.278444	6.647649	40.466982
1	20	0.05	2.546	NaN	37.75	0	0	0	3.2	17	0.009682	24.107948	23.763667	16375	0.954198	28340.479954	0.256549	6.647649	40.466982
1	20	0.05	2.55	NaN	37.75	0	0	0	3.2	17	0.009762	24.107948	23.763667	16625	0.93985	29277.889706	0.267421	6.647649	40.570181
1	20	0.05	2.535	NaN	37.75	0	0	0	3.2	17	0.009462	24.107948	23.763667	16750	0.932836	29249.442706	0.280105	6.647649	40.570181
1	20	0.05	2.547	NaN	37.75	0	0	0	3.2	17	0.009702	24.107948	23.763667	16500	0.94697	28667.934121	0.261381	6.647649	40.570181
1	20	0.05	2.544	NaN	38.05	0	0	0	3.2	17	0.009642	24.107948	23.763667	16758	0.947368	28633.473231	0.271498	6.647649	40.570181
1	20	0.05	2.545	NaN	37.75	0	0	0	3.2	17	0.009662	24.107948	23.763667	16625	0.93985	28841.839389	0.260475	6.647649	40.570181
1	20	0.05	2.541	NaN	38.35	0	0	0	3.2	17	0.009582	24.107948	23.763667	17145	0.940741	29580.531167	0.272555	6.647649	40.570181
1	20	0.05	2.539	NaN	37.75	0	0	0	3.2	17	0.009542	24.107948	23.763667	16625	0.93985	28813.543819	0.267723	6.647649	40.570181
2	20	0.1	4.873	29.38	37.15	0	0	0	3.2	17	0.046832	24.091767	23.763667	15867	0.953488	26420.469742	0.360437	6.470784	40.570181
2	20	0.1	4.873	29.27	37.15	0	0	0	3.2	17	0.046632	24.091767	23.763667	15867	0.953488	26420.469742	0.360437	6.470784	40.570181
2	20	0.1	4.781	28.21	37.15	0	0	0	3.2	17	0.044792	24.08907	23.763667	15867	0.953488	26798.890548	0.371611	6.470784	40.570181
2	20	0.1	4.782	28.22	37.15	0	0	0	3.2	17	0.044812	24.08907	23.763667	15990	0.946154	26813.665682	0.371611	6.470784	40.260582
2	20	0.1	4.772	28.1	37.15	0	0	0	3.2	17	0.044612	24.08907	23.763667	15744	0.960937	26822.816313	0.374329	6.470784	40.260582
2	20	0.1	4.777	28.11	36.84	0	0	0	3.2	17	0.044632	24.08907	23.763667	15860	0.938462	26633.357134	0.366024	6.470784	40.260582
2	20	0.1	4.777	28.16	36.84	0	0	0	3.2	17	0.044712	24.08907	23.763667	15860	0.938462	26633.357134	0.366024	6.470784	40.260582
2	20	0.1	4.782	28.22	36.84	0	0	0	3.2	17	0.044812	24.08907	23.763667	15494	0.96063	26587.041525	0.359078	6.470784	40.260582
2	20	0.1	4.8	28.43	36.84	0	0	0	3.2	17	0.045172	24.08907	23.763667	15494	0.938462	26558.053709	0.352132	6.470784	40.260582
2	20	0.1	4.777	28.16	36.84	0	0	0	3.2	17	0.044712	24.083676	23.763667	15860	0.938462	26558.053709	0.352132	6.470784	40.260582
2	20	0.1	4.784	28.24	36.84	0	0	0	3.2	17	0.044852	24.083676	23.763667	15738	0.945736	26597.771344	0.365118	6.470784	40.363782
2	20	0.1	4.782	28.29	37.45	0	0	0	3.2	17	0.044932	24.083676	23.763667	15996	0.96124	26685.318878	0.35787	6.470784	40.363782
2	20	0.1	4.782	28.22	37.45	0	0	0	3.2	17	0.044812	24.083676	23.763667	15996	0.96124	26685.318878	0.35787	6.470784	40.363782
2	20	0.1	4.778	28.17	36.84	0	0	0	3.2	17	0.044732	24.083676	23.763667	15860	0.938462	26934.267979	0.37146	6.470784	40.363782
2	20	0.1	4.777	28.16	37.15	0	0	0	3.2	17	0.044712	24.083676	23.763667	15744	0.960937	26429.079556	0.359833	6.470784	40.363782
2	20	0.1	4.775	28.14	37.15	0	0	0	3.2	17	0.044672	24.083676	23.763667	16113	0.938931	27001.372612	0.370705	6.470784	40.363782
2	20	0.1	4.782	28.22	36.84	0	0	0	3.2	17	0.044812	24.08907	23.763667	15616	0.953125	26775.354171	0.3624	6.470784	40.363782
2	20	0.1	4.79	28.31	36.84	0	0	0	3.2	17	0.044972	24.08907	23.763667	15494	0.96063	26299.780914	0.349414	6.470784	40.673381
2	20	0.1	4.781	28.21	37.15	0	0	0	3.2	17	0.044792	24.08907	23.763667	15867	0.953488	26673.745384	0.376745	6.470784	40.673381
2	20	0.1	4.763	28	37.15	0	0	0	3.2	17	0.044432	24.08907	23.763667	15867	0.953488	26909.823029	0.372517	6.470784	40.673381
3	20	0.15	6.992	27.84	37.15	0	0	0	3.2	17	0.044163	24.086373	23.758272	15128	0.983871	26380.773739	0.263042	6.470784	40.191783
3	20	0.15	6.973	27.61	36.84	0	0	0	3.2	17	0.043783	24.083676	23.752876	15128	0.983871	26380.773739	0.263042	6.470784	40.191783
3	20	0.15	6.991	27.82	37.45	0	0	0	3.2	17	0.044143	24.083676	23.752876	15624	0.984127	26332.554453	0.243412	6.470784	40.604581
3	20	0.15	6.971	27.58	36.84	0	0	0	3.2	17	0.043743	24.083676	23.752876	15128	0.983871	25804.5219	0.26123	6.470784	40.604581
3	20	0.15	6.988	27.79	37.15	0	0	0	3.2	17	0.044083	24.083676	23.752876	15252	0.991935	26063.054287	0.243563	6.470784	40.604581
3	20	0.15	6.973	27.73	36.84	0	0	0	3.2	17	0.043983	24.083676	23.752876	15250	0.976	25748.276882	0.256096	6.470784	40.604581
3	20	0.15	6.973	27.61	36.84	0	0	0	3.2	17	0.043783	24.083676	23.752876	15250	0.976	25748.276882	0.256096	6.470784	40.604581
3	20	0.15	6.97	27.91	37.15	0	0	0	3.2	17	0.044283	24.083676	23.752876	15375	0.984	26346.07489	0.252321	6.470784	40.604581
3	20	0.15	6.97	27.57	37.15	0	0	0	3.2	17	0.043723	24.086373	23.76097	15375	0.984	26346.07489	0.252321	6.470784	40.604581
3	20	0.15	7.007	28.01	37.45	0	0	0	3.2	17	0.044463	24.086373	23.76097	15624	0.984127	27206.537131	0.229218	6.470784	40.570181
3	20	0.15	6.984	27.74	37.15	0	0	0	3.2	17	0.044003	24.086373	23.76097	15252	0.991935	26044.731391	0.258663	6.470784	40.570181
3	20	0.15	6.987	27.78	36.84	0	0	0	3.2	17	0.044063	24.086373	23.76097	15128	0.983871	25602.515755	0.25368	6.470784	40.570181
3	20	0.15	6.987	27.78	36.54	0	0	0	3.2	17	0.044063	24.086373	23.76097	15004	0.975806	25572.90059	0.249603	6.470784	40.570181
3	20	0.15	6.979	27.68	37.15	0	0	0	3.2	17	0.043903	24.086373	23.76097	15375	0.984	26013.861529	0.256247	6.470784	40.570181
3	20	0.15	6.986	27.76	36.84	0	0	0	3.2	17	0.044043	24.086373	23.76097	15250	0.976	25867.775912	0.249754	6.470784	40.570181
3	20	0.15	6.997	27.89	36.84	0	0	0	3.2	17	0.044263	24.083676	23.758272	15128	0.983871	25948.054858	0.245224	6.470784	40.570181
3	20	0.15	6.985	27.75	37.15	0	0	0	3.2	17	0.044023	24.083676	23.758272	15252	0.991935	26089.597609	0.242053	6.470784	40.294982
3	20	0.15	6.988	27.79	36.54	0	0	0	3.2	17	0.044083	24.083676	23.758272	15125	0.968	25817.91254	0.249301	6.470784	40.294982
3	20	0.15	6.982	27.72	36.24	0	0	0	3.2	17	0.043963	24.083676	23.758272	15000	0.96	25342.490711	0.262438	6.470784	40.294982
3	20	0.15	6.985	27.75	36.84	0	0	0	3.2	17	0.044023	24.083676	23.758272	15128	0.983871	25350.321749	0.26123	6.470784	40.294982
4	20	0.2	9.096	26.65	36.24	0	0	0	3.2	17	0.042224	24.0621	23.752876	14760	0.97561	24703.936698	0.295054	6.344451	40.260582
4	20	0.2	9.107	26.79	36.84	0	0	0	3.2	17	0.042444	24.0621	23.752876	15128	0.983871	25492.188989	0.28388	6.344451	40.260582
4	20	0.2	9.113	26.86	35.94	0	0	0	3.2	17	0.042564	24.0621	23.752876	14518	0.97541	23967.840845	0.296413	6.344451	40.260582
4	20	0.2	9.096	26.65	35.94	0	0	0	3.2	17	0.042224	24.0621	23.752876	14756	0.959677	24348.403288	0.304567	6.344451	40.260582
4	20	0.2	9.092	26.6	36.54	0	0	0	3.2	17	0.042144	24.0621	23.752876	14883	0.98374	24850.714562	0.295507	6.344451	40.260582
4	20	0.2	9.111	26.84	35.94	0	0	0	3.2	17	0.042524	24.0621	23.752876	14518	0.97541	24349.030636	0.299433	6.344451	40.260582
4	20	0.2	9.115	26.89	35.94	0	0	0	3.2	17	0.042604	24.0621	23.755574	14518	0.97541	24404.107488	0.296111	6.344451	40.673381
4	20	0.2	9.105	26.77	35.94	0	0	0	3.2	17	0.042404	24.0621	23.755574	14518	0.97541	23971.129015	0.300943	6.344451	40.673381
4	20	0.2	9.11	26.83	35.64	0	0	0	3.2	17	0.042504	24.0621	23.755574	14514	0.95935	24080.893331	0.298678	6.344451	40.673381
4	20	0.2	9.095	26.64	36.24	0	0	0	3.2	17	0.042204	24.0621	23.755574	14760	0.97561	24528.495508	0.298678	6.344451	40.673381
4	20	0.2	9.108	26.8	35.64	0	0	0	3.2	17	0.042464	24.0621	23.755574	14396	0.967213	23887.17251	0.301698	6.344451	40.673381
4	20	0.2	9.103	26.79	35.64	0	0	0	3.2	17	0.042444	24.0621	23.755574	14514	0.95935	23914.797467	0.301396	6.344451	40.673381
4	20	0.2	9.103	26.74	35.64	0	0	0	3.2	17	0.042364	24.0621	23.750178	14514	0.95935	23914.797467	0.301396	6.344451	40.673381
4	20	0.2	9.112	26.85	35.94	0	0	0	3.2	17	0.042544	24.0621	23.750178	14518	0.97541	24026.2275	0.297017	6.344451	40.81098
4	20	0.2	9.108	26.8	35.64	0	0	0	3.2	17	0.042464	24.0621	23.750178	14396	0.967213	23869.86635	0.308342	6.344451	40.81098
4	20	0.2	9.106	26.78	35.64	0	0	0	3.2	17	0.042424	24.0621	23.750178	14396	0.967213	23858.098162	0.302604	6.344451	40.81098
4	20	0.2	9.109	26.81	35.94	0	0	0	3.2	17	0.042484	24.0621	23.750178	14399	0.983471	23998.148256	0.297319	6.344451	40.81098
4	20	0.2	9.107	26.64	35.94	0	0	0	3.2	17	0.042204	24.0621	23.750178	14518	0.97541	24280.844369	0.300641	6.344451	40.81098
4	20	0.2	9.107	26.79	35.94	0	0	0	3.2	17	0.042444	24.0621	23.750178	14518	0.97541	24280.844369	0.300641	6.344451	40.81098
4	20	0.2	9.115	26.89	36.24	0	0	0	3.2	17	0.042604	24.0621	23.750178	14760	0.97561	24634.041447	0.290524	6.344451	40.81098
5	20	0.25	11.179	26.18	35.33	0	0	0	3.2	17	0.041467	24.051312	23.752876	14157	0.966942	23050.700932	0.315439	6.192853	40.570181
5	20	0.25	11.159	26.08	35.64	0	0	0	3.2	17	0.041307	24.051312	23.750178	14160	0.983333	23404.265767	0.330388	6.192853	40.570181
5	20	0.25	11.159	25.92	35.64	0	0	0	3.2	17	0.041067	24.051312	23.750178	14160	0.983333	23404.265767	0.330388	6.192853	40.398182
5	20	0.25	11.152	25.83	35.94	0	0	0	3.2	17	0.040927	24.051312	23.750178	14518	0.97541	24227.974052	0.328425	6.192853	40.398182
5	20	0.25	11.154	25.86	35.33	0	0	0	3.2	17	0.040967	24.051312	23.750178	14157	0.966942	23702.75375	0.332351	6.192853	40.398182
5	20	0.25	11.168	26.13	35.03	0	0	0	3.2	17	0.041387	24.051312	23.750178	14848	0.90625	22945.760709	0.338542	6.192853	40.398182
